"salario","ingles","genero","ciudad","edad","experiencia","estudio","anos_prom_emps","test_intel_emocional","test_program","amigos_en_plat","num_publ_plat","num_reacc_plat","tipo_de_cargo"
10683.266533706,"A2","M","Montevideo",57.0105306440964,13.1720102387086,"PhD",7.91009232828041,64.1592328791148,89.7516214614734,123,1632,1572,"Junior"
2865.55514082869,"B1","M","Guatemala City",39.9648256201763,5.61555819864273,"Master",7.88151666120084,30.9807445968598,42.5515495543368,139,1111,2069,"Senior"
7953.67484444236,"C2","M","Montevideo",43.7802661161404,9.32886475308767,"PhD",6.97088746683225,54.5824922388767,51.966397149954,221,1776,2366,"Junior"
8896.12289835391,"C1","M","Quito",27.530680910917,6.52338543126801,"PhD",8.16167810554242,58.1379939926769,49.6069994289428,889,1878,2080,"Junior"
6055.10237748294,"B1","F","Caracas",52.4909524885006,9.86722263103959,"Especialización",13.8114581504969,44.9522570667157,74.2034667381085,960,32,2639,"Senior"
7455.00433603298,"B2","M","Buenos Aires",40.6602251515724,8.57633208172603,"Bachillerato",8.35287615036833,53.5542964112924,14.6067326026969,186,835,432,"Junior"
8006.38797370626,"B2","M","Caracas",27.4490366734099,5.92893772307053,"Master",8.23971376851764,53.5130431071084,73.1186014111154,967,207,803,"Senior"
8977.44600081618,"B2","M","Quito",47.7945208873134,10.5995273303772,"Bachillerato",11.734880886649,58.3249852233161,69.7128671850078,251,932,2688,"Junior"
7891.73290259992,"A2","F","Quito",24.6547757936642,5.41505454668535,"Especialización",12.4421992621796,53.8727951036202,69.7479749331251,579,1440,1068,"Junior"
6333.55826815574,"A1","F","San Jose",50.4639393938705,9.84790409968158,"Bachillerato",11.286712843464,48.0409297672598,54.9913298641331,120,927,2798,"Junior"
8562.64802139292,"B2","F","Caracas",28.7942811087705,6.67484827969432,"Especialización",12.773672735608,57.3279364635217,34.7799159050919,57,367,988,"Junior"
8298.17568825326,"A1","F","Caracas",50.1593300208915,10.8324883606881,"Bachillerato",11.0222933313644,56.4049788520781,43.5869141272269,450,1158,1940,"Junior"
5174.91999459308,"A2","M","Montevideo",52.4572577523068,9.55488251632556,"Pregrado",11.414439102312,42.5074477269137,19.4946083193645,297,585,1569,"Senior"
4507.06325208863,"C1","M","Bogota",56.6962844224181,9.93846945048789,"Bachillerato",7.93332666455212,38.7937005280342,32.9465916147456,402,1467,1692,"Senior"
7196.40087745956,"B1","M","Quito",58.9821076681837,11.9566990736299,"Especialización",11.6034678095373,51.2822203199454,14.1690833261237,879,1834,1501,"Senior"
6369.66292094687,"C1","M","Quito",29.1678008318413,5.55959779159308,"Especialización",8.37235398089388,47.8083010017985,52.2647223691456,720,521,1597,"Junior"
5174.70637997913,"C2","F","Montevideo",27.7260577606503,4.55967243956776,"Bachillerato",9.89991973713428,42.1156870995016,39.1679601278156,984,1095,1156,"Senior"
6887.92744080931,"C2","F","Guatemala City",32.4524608682841,6.57442285317186,"Pregrado",9.14113546523627,50.6714454361203,28.8988599111326,7,1531,1809,"Junior"
4637.41174715589,"C2","M","Mexico City",46.2590725519694,7.93181798390698,"PhD",9.89408265719641,39.4400277881048,77.7368114585988,496,1039,797,"Junior"
7292.19745208008,"C1","M","Montevideo",43.0725315862801,8.77573266858222,"Master",7.93869042279111,51.2898108106096,31.9487974978983,364,441,1944,"Senior"
5829.33933949667,"A1","M","Montevideo",31.3439352551941,5.6438586634969,"PhD",9.49265165196205,45.0005728996646,46.4984430442564,268,809,2002,"Senior"
8812.72396707699,"A1","F","Bogota",48.8801572143566,10.7331957170638,"Especialización",11.7609466394466,57.6573141935398,73.3057735208422,290,1122,1668,"Junior"
11990.4253340464,"C2","F","Mexico City",26.3046601691749,7.68542117499651,"Pregrado",10.573753310675,69.3959131292923,20.2978250198066,622,115,932,"Junior"
5028.56400765374,"B2","F","Guatemala City",25.1825888580643,4.12053852792606,"Pregrado",9.17735608894564,42.6721660505057,22.1280434378423,856,1533,2233,"Junior"
9197.44809073284,"B2","M","Montevideo",46.6284012233373,10.3833444156104,"Especialización",6.48631772073632,58.4613133675438,98.6029121954925,560,65,2543,"Junior"
8997.07619252454,"A2","F","Guatemala City",49.0501702958718,10.6351837869426,"Especialización",8.57450426492647,56.6011978221463,97.9095495981164,178,267,1112,"Senior"
6852.22814327285,"B2","F","Lima",36.8678132500499,7.30336842570463,"Especialización",11.4351117847601,49.4384462055571,78.279702255968,186,831,1329,"Junior"
6000.23490334309,"C1","F","San Jose",40.3059696159326,7.6075475491295,"Especialización",8.11444868320902,46.3708290075439,12.705353021156,168,1226,2613,"Senior"
10660.7744223659,"C1","F","San Jose",41.4001446471084,9.85533663625916,"Bachillerato",11.5758169140441,62.6024616546999,97.6788754737936,724,1279,1232,"Senior"
3661.17772211684,"B1","M","Santiago",31.9839510738384,4.39133239653143,"PhD",12.399549089468,33.95633745411,78.4243312408216,961,1289,1460,"Senior"
6168.47348366951,"C2","M","Quito",56.9707686789334,10.750958944193,"Especialización",6.21633009968112,44.8544416672507,89.8697835183702,918,192,1516,"Senior"
4214.98577314741,"C2","F","Caracas",26.3276055289898,3.82867766214019,"Master",12.7674345003209,38.5052524507378,29.9757794872858,428,845,128,"Junior"
9619.62393583649,"C2","F","Montevideo",30.9567535386886,7.58666414668381,"PhD",13.6623264493833,61.1625075115686,34.3426879658364,508,75,1192,"Junior"
6797.3226562369,"C2","F","San Jose",39.3937283414416,7.68804223564346,"Pregrado",7.59946246353808,48.4743725388411,64.6529522351921,784,636,1386,"Senior"
6042.98076531238,"B2","F","Quito",51.3466488206759,9.74465856466551,"PhD",10.9148761178972,45.8026304042426,40.6178728654049,736,1798,1675,"Senior"
14329.5988819719,"B1","F","San Jose",37.3331053343136,10.650665540929,"Master",6.79667211054311,75.4723557925306,78.1272362126037,463,482,2021,"Junior"
6789.30046853949,"B2","F","Bogota",50.8235183600336,10.1146664041191,"Especialización",8.82625727408067,49.599701856899,16.7353673093021,602,1389,2050,"Senior"
6188.86047632425,"B2","M","Guatemala City",52.8788299402222,10.1320166761779,"Pregrado",10.5547944132056,46.4500055050678,90.1566031295806,958,1785,2673,"Junior"
7782.32827900788,"A2","F","Mexico City",37.3693708258215,7.77373941530045,"Master",10.5235791869549,52.3989220010892,79.3444254924543,679,1372,2001,"Senior"
4485.7991017866,"C1","M","Mexico City",33.5164094737265,5.13485727399034,"Bachillerato",10.0983012081976,37.4526030339603,89.4428589078598,415,223,1577,"Senior"
8227.72741812494,"A2","M","Quito",27.2300841005053,5.93631946277314,"Especialización",12.9949151043372,53.9224211413765,95.2998155471869,418,1642,940,"Senior"
6542.14933549814,"A2","F","Caracas",41.1414787997492,8.13213255886987,"PhD",6.8371384884321,49.2306943913603,39.1604550345801,108,1402,88,"Junior"
7587.92953996322,"C1","F","Mexico City",42.2876625482459,8.92605763217932,"Especialización",7.16514689860433,53.7482009802412,26.0793746635318,885,1422,399,"Junior"
5097.76406289402,"B1","M","Bogota",40.9220826565288,7.20204589536791,"Pregrado",11.3346147053173,42.1410349124972,23.4865051484667,987,906,1511,"Senior"
4754.30017224949,"B1","F","Montevideo",53.7441776376218,9.72585168537641,"Pregrado",10.0013247084775,41.8161292628165,20.317913047038,594,295,1538,"Junior"
5750.65037835766,"B1","M","Lima",32.0698221619241,5.72054976910863,"Master",6.37426974014704,44.4526826937905,52.415053981822,905,232,355,"Senior"
5775.25672856452,"A1","M","Guatemala City",28.2439490847755,4.88080024386232,"Bachillerato",8.15853018416888,43.8560834152577,83.0165390111506,311,1789,776,"Senior"
9956.64138576344,"C1","M","Quito",34.1007980690338,8.11920958049035,"Master",7.99376541018265,60.3923997334687,88.006818513386,678,393,502,"Senior"
9832.65523672999,"A1","F","Mexico City",44.0794413371477,10.3950338292376,"Bachillerato",11.9135059814357,62.6331644944647,15.8229216281325,737,206,845,"Junior"
6700.1764788253,"C2","M","Quito",38.2208134836983,7.48727074370059,"Especialización",10.1308474892974,48.7448643756875,75.8760833949782,410,353,466,"Junior"
6728.34317715599,"C1","F","Guatemala City",55.1873267660849,10.6785287926323,"Pregrado",13.2172172316905,47.1285075153226,97.5405406695791,832,636,1292,"Senior"
6380.80415520755,"C2","M","Santiago",39.9588757704478,7.66273632366789,"Master",9.15008908915947,47.3676893566266,38.0005477857776,606,1350,644,"Senior"
7116.21132688301,"A2","M","Santiago",24.2036454936024,4.90996557657349,"Especialización",8.90049709129885,50.5538918228241,74.4746500556357,473,1263,243,"Junior"
7123.89152008211,"C2","F","Quito",31.3642684705555,6.36975792781216,"Master",9.07374708705277,50.7752338696084,63.5681682336144,159,786,2618,"Junior"
7389.72626539948,"C2","M","Caracas",29.8879201265518,6.26761841307592,"Especialización",5.13810530968357,52.3202751021246,13.8864011690021,9,1223,650,"Senior"
5682.75955911363,"A1","F","Guatemala City",49.9095137077384,9.23522380050142,"Pregrado",11.0218356314145,44.02656847163,50.4223183193244,927,1772,616,"Senior"
5672.79949858502,"C2","F","San Jose",57.9588535425719,10.7448743196941,"Bachillerato",9.78891400836937,43.2248288894374,67.4807341839187,949,1446,956,"Senior"
9359.72807171882,"B2","F","Lima",56.7007510024123,12.5372278642285,"Master",8.35114710171653,59.5766213099687,82.0607586810365,505,990,998,"Junior"
5906.24346655456,"C2","M","Montevideo",33.1509439598303,6.08156143086274,"Pregrado",5.89954450473698,45.6109811111734,58.7695819768123,230,1620,2310,"Junior"
7901.57468477105,"A2","F","Montevideo",52.6515990667976,10.833365508585,"Pregrado",8.40050041789553,52.4243655618036,89.3637695955113,863,615,1723,"Senior"
6457.3313310734,"A1","F","Montevideo",39.0843899720348,7.75990746060364,"Especialización",8.49231386347711,49.5442357295733,10.6107107875869,367,422,495,"Junior"
5113.90307565977,"A2","F","Lima",24.0865669618361,3.85946400021655,"Pregrado",11.8523980157796,42.3372048627946,50.2142328792252,493,593,2442,"Junior"
7913.35713434131,"A2","F","Guatemala City",56.1607395017054,11.8232098097526,"Bachillerato",12.6647390952806,54.7284952752921,53.4975340287201,948,202,2767,"Junior"
50000,"C2","F","Mexico City",37.6280173354317,7.69870834057929,"Especialización",14.4202516030314,51.3848389879436,81.3943050731905,560,383,765,"Junior"
9554.63116013827,"C1","M","Buenos Aires",57.3726726076566,12.8743178777438,"Bachillerato",9.8117628977435,61.1982668497001,35.0662862672471,34,247,2257,"Junior"
7313.17425185619,"A2","F","Buenos Aires",30.0002744698431,6.11751447859562,"PhD",6.39427851634785,50.9396766770159,63.1495271646418,909,953,621,"Senior"
50000,"A1","M","Guatemala City",27.7574907625094,5.21995239430103,"Master",14.1957637974005,47.3476339343932,26.8713560095057,139,1436,2489,"Senior"
7552.77855964897,"B2","F","San Jose",33.4658911728766,6.97147314788068,"Master",8.68273801935531,52.2263593064429,82.6553573762067,301,405,913,"Junior"
4946.21872931258,"B1","M","Montevideo",28.3333231576253,4.48107298248972,"PhD",9.77791689405638,40.5152668077173,63.4903670102358,231,647,2302,"Senior"
5200.7526466766,"B2","M","Mexico City",38.9823293334339,6.96057181329318,"Especialización",8.80792211610543,43.3128475728512,34.510611097794,159,960,371,"Junior"
8016.61242307267,"A1","F","Santiago",25.3443801121321,5.57914927356584,"Master",11.428273285296,54.0821860091154,82.2326367720962,99,1322,2536,"Junior"
6310.64290809138,"B2","F","Caracas",27.7844570050947,5.223770499795,"Especialización",5.82719749621558,47.3350327902084,64.4415988796391,570,1320,2465,"Junior"
6962.39242015236,"A1","F","San Jose",33.9870355334133,6.7314461603302,"Pregrado",7.29928268952956,49.4723124291803,96.2125267251395,866,1764,2563,"Junior"
6520.35791773456,"C1","M","Caracas",24.3856921719853,4.76191672497511,"Master",11.9310782068841,49.0782263246244,26.0748347104527,38,78,54,"Junior"
5389.54899278474,"C2","M","San Jose",45.8005642364733,8.50960022852013,"Bachillerato",11.4961492928317,44.7958990498038,10.3814072301611,897,505,123,"Junior"
3325.50053246349,"C2","F","Lima",32.2654354569968,4.43439843231694,"Pregrado",7.99524477602841,33.8504907273407,43.4584939829074,847,663,904,"Junior"
7668.31766616851,"B1","F","Mexico City",34.3128940693568,7.21141378404796,"Especialización",7.72474361956376,52.7906797614127,79.4299756386317,693,1646,987,"Junior"
8652.95813740041,"A1","M","Bogota",48.8594120063353,10.5335219089139,"PhD",8.23661028561915,56.0931160611749,61.5815077535808,660,1246,234,"Senior"
4606.19572255924,"A1","M","Guatemala City",57.4633889957331,10.2039615637965,"Especialización",10.9489541091813,39.690270117199,25.3413527202792,334,523,2127,"Senior"
9993.2608523236,"B2","F","Montevideo",55.9628401310183,12.6749707446623,"PhD",11.9257150068822,61.8592217476689,18.0455888202414,155,979,85,"Senior"
7788.30969582666,"B1","F","Guatemala City",36.9016065166797,7.76547612702319,"Especialización",11.4818319721154,53.0812385894979,88.8604241143912,339,1464,2474,"Junior"
9380.20936648541,"B1","M","San Jose",37.0871064623352,8.75906158746092,"Master",9.34319191616004,60.733122359951,23.1037764274515,543,230,1539,"Junior"
5473.68609462216,"C2","F","Guatemala City",57.1004446255974,10.4629184538772,"Master",11.8025256668788,42.3426362300617,67.174899764359,289,1030,2302,"Senior"
7358.31801448611,"A2","M","Guatemala City",41.4151107447688,8.449803437308,"PhD",11.3200657201996,51.334250306834,50.1613928377628,433,1315,2815,"Senior"
7120.76269909458,"B1","F","Caracas",42.1420808588155,8.32840221282428,"Master",9.02006294069655,49.1998883284895,93.3188538602553,303,399,1630,"Senior"
8410.7702857007,"B1","F","Buenos Aires",40.5935667732265,8.88722078652707,"PhD",9.31573588452032,56.1480594550542,65.070980922319,428,976,2847,"Junior"
5499.1975193803,"A2","F","Lima",51.1763189765625,9.6594042273998,"Especialización",8.69755711777393,45.3931234566985,16.2162025365978,687,1658,958,"Junior"
6814.29583037479,"B2","F","Mexico City",43.585437674541,8.70698986295574,"Bachillerato",10.4632656306614,49.9192186243803,56.512746186927,17,1719,868,"Junior"
4056.31993307828,"A1","F","Mexico City",56.2991130431183,9.48116345987971,"Especialización",10.4281607000885,35.7707268100484,72.0612816791981,819,1531,2905,"Senior"
5432.38928484583,"B1","F","Bogota",36.3428664996754,6.49095185706459,"Pregrado",8.89412372319007,43.779028457036,53.6414822563529,117,1297,736,"Junior"
7400.20089933012,"C2","F","Guatemala City",37.8551882724278,7.69607153815066,"Master",12.4700445915725,51.0002710693209,65.4457529331557,327,389,2401,"Senior"
5524.1196180071,"B2","F","Mexico City",44.1931142411195,8.13230135583567,"Pregrado",7.80433304467848,44.3494280608942,53.1213202048093,656,390,893,"Junior"
6979.72058317028,"A2","F","Buenos Aires",25.5875891898759,5.0739483521637,"Pregrado",9.41881178421954,49.6514441135082,86.7384066898376,627,1032,2093,"Junior"
6087.45336452335,"B2","F","Guatemala City",44.6686267536134,8.46579937679745,"Master",10.4593151019516,46.2565922085982,34.0892616473138,831,1512,2286,"Senior"
8186.85398714653,"B2","M","Buenos Aires",24.7450718607288,5.55594450830725,"Bachillerato",8.82815255718515,54.8554410892919,46.7732747737318,13,1988,828,"Senior"
9625.22352377154,"B1","M","Quito",40.8665512173902,9.34179855222761,"Especialización",10.3723116478119,59.3479064699965,81.9655186776072,895,707,26,"Senior"
5568.61752997034,"B2","F","Caracas",32.3984190470073,5.65718239659395,"PhD",9.01462210706969,43.4199886975398,88.6322506051511,533,456,1272,"Junior"
6556.03095517167,"B2","F","Caracas",53.0817131532822,10.3093060720617,"Master",9.09208241670217,47.5437075312422,58.5005867970176,330,1430,1797,"Senior"
9674.44880338916,"B1","F","Mexico City",44.3453478799202,10.3088308343538,"PhD",10.7717426108941,61.5180900669579,39.5356614794582,194,870,1332,"Junior"
3299.27503483744,"B2","F","San Jose",49.3502614155877,7.67112902893384,"PhD",9.09139124269864,32.4086139665303,62.0460226852447,629,1845,1034,"Senior"
6437.38018120986,"B1","M","Caracas",58.3624130042735,11.352644809114,"PhD",3.2320055137787,47.4412976660741,40.0487708300352,865,1840,1555,"Senior"
11377.3877150825,"A1","F","Buenos Aires",51.0227991288994,12.2692641099232,"Especialización",12.1149498322732,66.5176342731467,24.2646072572097,659,758,693,"Senior"
11537.4645369584,"A2","M","Montevideo",43.4750015903264,10.8885903871295,"Especialización",11.2352387840394,67.548720552514,55.9111415408552,883,270,875,"Junior"
7087.84266779449,"A1","M","Lima",31.6244935044087,6.4814940242319,"Bachillerato",11.8579069358712,51.2527625868012,13.2825755910017,86,1519,77,"Senior"
5275.22886971912,"C1","F","Lima",24.6236102769617,4.0611131047787,"Pregrado",11.9813313424904,43.0911283950909,22.8230225061998,19,1983,1590,"Senior"
7253.57790991251,"B1","M","Guatemala City",52.0704583821353,10.5795490959175,"Bachillerato",12.8618949143914,51.3236593559235,25.4734625574201,210,91,1261,"Senior"
5600.56820267222,"C2","F","Caracas",31.6798056357075,5.68318673119447,"Especialización",9.93183890384419,44.7778048324238,39.1590538737364,823,508,2925,"Junior"
10074.6741773151,"B1","M","Montevideo",57.916561518563,13.0361295860041,"PhD",8.34719425867976,61.6225382583319,41.8215521308593,324,13,158,"Senior"
5792.49347764783,"A2","F","Lima",46.9184595146216,8.57720924722128,"Pregrado",7.5811331731719,43.5481387543756,87.9851179337129,289,606,1919,"Senior"
7752.63795574141,"A2","F","Guatemala City",53.7153387300204,11.1159793412128,"Especialización",8.02862997078481,52.98329276167,42.0795386447571,149,78,1487,"Senior"
8286.25492226156,"C2","F","Guatemala City",49.3108134586364,10.482012766296,"Bachillerato",11.7140695066155,54.9588005965495,95.564373829402,438,972,24,"Junior"
5440.62193304594,"C2","F","Mexico City",51.9167525889352,9.62584035709119,"Pregrado",9.02047942414688,43.9399187144332,53.4180293092504,879,1098,564,"Junior"
8695.3154580323,"A1","F","Quito",41.7865416975692,9.20883302102002,"Especialización",7.38132237563803,56.8121974520495,88.0673523247242,816,1718,1906,"Junior"
5349.00497245758,"B1","F","Montevideo",51.4033185304143,9.53273373516654,"Pregrado",3.5706999828162,44.0165602326695,38.5861249128357,546,15,1560,"Junior"
7925.70532529879,"A2","F","Bogota",54.0695461942814,11.4441490685103,"Master",12.7423237220808,55.0419186372318,40.1920734415762,756,1999,2676,"Junior"
8859.49712782006,"C2","F","Lima",45.8072331196163,10.2581082570268,"Master",7.71508579170562,58.7732930648284,24.5262447395362,801,13,2036,"Junior"
5053.00308489412,"A2","M","San Jose",58.8483835230581,10.7812337822284,"Bachillerato",12.6628881824759,42.0924566209343,66.2445573369041,210,1373,1546,"Junior"
8910.46982167969,"B1","M","Santiago",31.5141919124871,7.41083342347703,"Especialización",9.3945442001168,58.8639603278368,26.5068240649998,278,1974,929,"Junior"
5903.5327749575,"A2","F","Mexico City",52.5696444474161,10.0243960182708,"Master",9.84139261293244,46.0837370303007,58.5305429855362,627,1466,1198,"Junior"
7555.78065129222,"C1","F","Mexico City",54.8598596928641,11.2663253270098,"Bachillerato",10.9439304060356,52.3548271074957,27.6553803519346,234,1256,468,"Senior"
7018.31442160345,"A2","F","San Jose",31.1034951752517,6.42253650733912,"PhD",10.5579505675342,51.6146997783102,19.360918388702,324,174,1146,"Junior"
6231.98461792019,"B1","M","San Jose",56.6626431115437,10.9053322359705,"Master",7.25880345232307,46.5824289092944,39.723794804886,170,1215,818,"Senior"
7454.15324252338,"B1","F","Montevideo",25.0557750531007,5.27925788061792,"Bachillerato",6.83427555244808,52.1448229599823,64.1411346825771,895,1115,2836,"Junior"
4970.44456746882,"C2","F","Guatemala City",37.8984253280796,6.34925414019209,"Master",10.011608553839,40.1565525966093,72.1368012018502,780,954,764,"Senior"
6721.50969075802,"C2","M","Mexico City",52.2732056605164,10.3185042599183,"Pregrado",8.20672818792084,48.9109050225203,28.4397812723182,63,23,2210,"Senior"
8747.58626376352,"C2","F","Montevideo",50.2202626490034,10.8698433614659,"Master",11.5369923812019,56.6063266533214,47.3522930406034,628,1802,212,"Senior"
2866.65594708623,"B1","M","Montevideo",54.2681015082635,8.67949565242339,"Master",10.5682269165582,32.6070028061655,22.9987325100228,795,799,1119,"Junior"
4320.4878195681,"C2","F","Buenos Aires",52.3243849652354,8.97695080568882,"Bachillerato",11.9272289921618,38.096590501134,28.6801826581359,472,814,660,"Senior"
4948.08336549496,"B1","F","Quito",24.852765252348,3.80861549287264,"Pregrado",14.2235024403965,40.7044995392242,78.9336100197397,918,1856,2638,"Junior"
4239.65597750468,"A2","M","Guatemala City",49.2477537922096,8.26046106429648,"Master",9.15178864679898,37.2872824468366,53.3464454882778,444,1551,1276,"Senior"
7439.96827856343,"A1","F","Bogota",58.6474270522594,12.1490684497482,"Pregrado",8.22572509463875,53.3566643143709,31.554439808242,10,846,970,"Junior"
5412.50178221197,"B1","F","Quito",37.960656755371,6.59920300131819,"Especialización",7.71403610557709,42.0565732019519,81.6761188651435,772,1085,1244,"Senior"
3208.36667541174,"A2","F","Mexico City",29.490514485864,3.73355581184382,"Bachillerato",8.69909083288295,32.6836233173682,49.8457888700068,743,957,478,"Senior"
5518.62519979946,"B1","M","San Jose",30.9225999934133,5.54695123360221,"Pregrado",13.8291325772732,44.8994498793564,25.2954836771823,443,563,1891,"Junior"
6233.09761422272,"C1","F","Montevideo",52.6541257845238,10.14018990543,"Especialización",10.7820421421401,46.8749179882016,24.8588998243213,362,1034,2310,"Senior"
8727.12311360999,"A1","M","Guatemala City",53.0404102555476,11.4648675248876,"Master",11.4859372797861,56.8542837902249,97.1784571837634,303,380,2706,"Junior"
4861.12570302048,"C2","F","Montevideo",54.713205023203,9.83888886864178,"PhD",11.9295438320285,41.1699829120094,57.0076266373508,546,904,1834,"Junior"
9469.79551475288,"A2","F","Caracas",48.8372838436626,10.9287460244712,"Bachillerato",7.05686554496479,59.2903140459096,57.0279945572838,273,81,1896,"Senior"
7717.62113142695,"C2","F","Santiago",44.7055597763974,9.33947467090809,"PhD",11.1975998456193,53.1869017250288,71.9886529073119,397,1082,1990,"Junior"
7903.90268551398,"B1","F","Bogota",26.4453482998069,5.65142181759693,"Especialización",13.7477836253789,52.8988172610844,80.9272169601172,316,943,2791,"Senior"
5413.14873691552,"B2","M","Quito",34.1193291740492,5.97134016449534,"Bachillerato",9.58311096725524,43.179794637484,72.3122182162479,757,135,2977,"Junior"
11498.4609329895,"C2","M","Bogota",37.8518016727176,9.52402821444155,"Master",8.17313464338456,65.6293430391843,89.1487193806097,56,118,783,"Senior"
6591.34154375475,"A2","F","Bogota",49.7215775072109,9.78004466934502,"Pregrado",9.44382304373045,48.6858333432228,22.7016662736423,824,634,880,"Senior"
3530.5768555193,"B1","M","Bogota",42.2460721512325,6.62431684606817,"PhD",14.3910883628145,35.4008193265733,33.8720744452439,913,637,2736,"Junior"
6648.54786160422,"B2","F","Caracas",46.6081709552091,9.11777771964932,"Especialización",10.7230769557262,48.36914822886,90.6230583670549,725,736,1126,"Junior"
3476.3392156904,"C1","F","Mexico City",24.0648264586926,2.87852122100646,"Master",9.66658094491981,34.5244474341436,41.8519411189482,149,242,2173,"Junior"
6530.88485166511,"B1","M","Montevideo",29.3955894359387,5.56860777140108,"Bachillerato",10.3417515742422,47.5159190737066,93.9049936225638,460,1433,2522,"Junior"
6186.55093341765,"C1","M","Montevideo",27.3705234969966,5.0518776962097,"PhD",8.61067042332254,46.6221839744831,39.4412312936038,279,1082,359,"Senior"
8266.50038884367,"A1","M","Mexico City",28.7414909687359,6.43012788415059,"Bachillerato",14.3805479511823,55.4546375232273,68.0853201262653,339,1166,2535,"Junior"
9184.29209997936,"B1","F","Bogota",56.2633169055916,12.2621595668558,"Especialización",6.89050984771384,58.0759694858999,56.9208575738594,178,1805,1972,"Senior"
5610.07378342263,"C2","M","Caracas",28.2706550541334,4.92802604592552,"Master",8.0615509247468,44.1911602807908,60.6309886602685,447,452,38,"Junior"
8457.92602677823,"C2","M","Buenos Aires",39.6223091902211,8.73057070641925,"Pregrado",13.4524813919553,56.4488709470002,54.893162061926,747,1669,333,"Junior"
10023.197939064,"B1","M","Mexico City",32.6482052085921,7.95396415138719,"Bachillerato",8.8737531524491,61.3945848773501,57.7742155315354,413,1605,1287,"Senior"
5556.82842885222,"B2","M","Mexico City",37.4413202258293,6.70412004032321,"Pregrado",11.5427681083036,43.7268479612588,44.4823329360224,637,389,2486,"Senior"
5871.29690419941,"A2","F","Montevideo",26.5614695437253,4.65988954224572,"PhD",11.2177026167298,44.7807650680053,64.1459193034098,583,1781,1012,"Senior"
8243.73220181313,"A1","M","Bogota",44.6070319644641,9.57218475604651,"Especialización",8.61068303532297,55.2062269052295,33.6862668255344,682,38,891,"Senior"
7284.73135900924,"B2","M","Lima",32.6038052965887,6.70380902926167,"Pregrado",12.0601900313257,51.4643837595515,68.2029094896279,209,205,2721,"Junior"
8014.01902446051,"B1","M","Buenos Aires",34.2440202760044,7.39757901564517,"Bachillerato",11.1764479380155,54.3901996835543,69.9450059211813,833,840,1226,"Junior"
9695.97081803184,"A2","F","Lima",47.2135333237238,10.8473909592923,"Pregrado",9.7048787471369,61.2374743563805,59.8973402264528,722,1148,1707,"Junior"
7515.64375285502,"A1","M","Buenos Aires",24.4764311492909,5.28236934943457,"PhD",14.7201298433755,53.0966649566112,37.7390450844541,216,273,753,"Junior"
9056.45489446591,"C1","M","Quito",53.0090670972131,11.653514689618,"Bachillerato",9.87360632588324,58.413610161403,76.9048413727432,163,458,411,"Junior"
8477.48608526437,"B2","F","Bogota",31.8098522184882,6.98487590603484,"PhD",12.3240755424472,54.9832436986976,86.2344792531803,545,587,599,"Senior"
7567.90961119705,"A1","M","Buenos Aires",48.4556708610617,10.1247545620212,"Bachillerato",9.95915848007465,53.4689631184708,43.1670434540138,74,547,1595,"Junior"
7569.64740475437,"A1","M","Lima",27.4338462969754,5.87285369757949,"Especialización",10.5287689693671,53.0886755054753,49.7119146632031,357,1252,2867,"Junior"
9688.39527383625,"A1","M","Buenos Aires",25.7187647696119,6.43507625838046,"Pregrado",10.9452648834154,60.3305864356646,88.3561439882033,604,1327,1266,"Junior"
5224.46410228979,"A2","M","Bogota",52.825304240454,9.56280097438014,"PhD",9.79245851586264,41.9819210103148,46.7962878127582,170,935,2520,"Senior"
5091.11885404562,"B2","F","Quito",52.2048572867643,9.33578872819537,"Pregrado",8.19077255426895,41.15853816674,53.6473262240179,663,1601,248,"Senior"
50000,"C2","F","Lima",34.9126024320722,7.57446648981164,"Master",12.2705607891171,54.7355680271777,55.3340716892853,475,1977,2253,"Junior"
6613.77805254988,"B1","F","Caracas",45.0859974753112,8.89750983092912,"Master",9.19485580691862,49.0424826869351,13.5613302607089,848,1298,806,"Senior"
6866.1336388119,"B2","F","Caracas",57.4498503385112,11.5639752793872,"Master",9.41746122867785,50.5920416934797,45.5755721824244,295,1021,1593,"Junior"
8270.3048929678,"C1","F","Mexico City",48.5339371531736,10.4480648078061,"Especialización",11.1003696948923,55.9302190173712,51.4254845865071,767,596,145,"Junior"
8356.53434477696,"A2","M","San Jose",31.3843739763834,7.03016984312575,"Especialización",10.4029936065269,56.0263603827926,60.1236151298508,940,1715,2310,"Junior"
6469.95725330511,"C2","F","Quito",39.1788444537669,7.57309838739161,"Master",9.04645481139904,47.8986359731058,70.5312867718749,589,1742,2732,"Junior"
6410.30291878138,"C1","F","San Jose",30.3505323394202,5.75756259888693,"Bachillerato",11.4162358146442,47.4996490480232,71.4051332860254,976,312,2240,"Junior"
7196.08476133455,"B2","M","Mexico City",36.3759010632057,7.34877882164901,"PhD",12.1941636700895,50.588788872063,90.1591639476828,757,1699,301,"Junior"
9307.88112077655,"C2","F","Mexico City",26.0792945451103,6.27887669831681,"Especialización",12.0749504792299,58.5041423143579,69.9433376081288,979,828,2837,"Senior"
7967.3950964882,"C2","F","Bogota",43.458003945183,9.11762127571561,"Bachillerato",11.5592518263503,53.408163893432,57.1605387865566,168,327,544,"Senior"
